Date Scraped,Type,LocalAirport,Origin/Destination,Airline,Status,Expected,Actual,Delay
08-11-24 23:55,Departures,Basel,Bordeaux,easyJet,Departed,2000-01-01 19:19:00,2000-01-01 19:19:00,0.0
08-11-24 23:55,Departures,Basel,Hamburg,easyJet,Departed,2000-01-01 19:27:00,2000-01-01 19:27:00,0.0
08-11-24 23:55,Departures,Basel,London Heathrow,British Airways,Departed,2000-01-01 19:54:00,2000-01-01 19:54:00,0.0
08-11-24 23:55,Departures,Basel,Nice,easyJet,Departed,2000-01-01 20:18:00,2000-01-01 20:18:00,0.0
08-11-24 23:55,Departures,Basel,Pristina,GP Aviation,Departed,2000-01-01 20:22:00,2000-01-01 20:22:00,0.0
08-11-24 23:55,Departures,Basel,Vienna,Austrian Airlines,Departed,2000-01-01 20:45:00,2000-01-01 20:45:00,0.0
08-11-24 23:55,Departures,Basel,Amsterdam,easyJet,Departed,2000-01-01 20:30:00,2000-01-01 20:30:00,0.0
08-11-24 23:55,Departures,Basel,Skopje,Wizz Air,Departed,2000-01-01 20:51:00,2000-01-01 20:51:00,0.0
08-11-24 23:55,Departures,Basel,Barcelona,easyJet,Departed,2000-01-01 21:25:00,2000-01-01 21:25:00,0.0
08-11-24 23:55,Departures,Basel,Venice,easyJet,Departed,2000-01-01 21:55:00,2000-01-01 22:10:00,15.0
08-11-24 23:55,Departures,Basel,London Gatwick,easyJet,Departed,2000-01-01 21:49:00,2000-01-01 21:49:00,0.0
08-11-24 23:55,Departures,Basel,Manchester,easyJet,Departed,2000-01-01 21:42:00,2000-01-01 21:42:00,0.0
08-11-24 23:55,Departures,Basel,Milan,European Air Transport / DHL,Departed,2000-01-01 22:32:00,2000-01-01 22:32:00,0.0
08-11-24 23:55,Departures,Basel,Leipzig,European Air Transport / DHL,Departed,2000-01-01 22:55:00,2000-01-01 22:55:00,0.0
08-11-24 23:55,Departures,Basel,Cologne Bonn,Sprintair,Departed,2000-01-01 23:01:00,2000-01-01 23:01:00,0.0
09-11-24 23:55,Departures,Basel,Pristina,Chair Airlines,Departed,2000-01-01 06:10:00,2000-01-01 06:10:00,0.0
09-11-24 23:55,Departures,Basel,Nice,easyJet,Departed,2000-01-01 06:12:00,2000-01-01 06:12:00,0.0
09-11-24 23:55,Departures,Basel,Mahon,easyJet,Departed,2000-01-01 06:15:00,2000-01-01 06:15:00,0.0
09-11-24 23:55,Departures,Basel,Amsterdam,KLM,Departed,2000-01-01 06:28:00,2000-01-01 06:28:00,0.0
09-11-24 23:55,Departures,Basel,Larnaca,easyJet,Departed,2000-01-01 06:14:00,2000-01-01 06:14:00,0.0
09-11-24 23:55,Departures,Basel,Edinburgh,easyJet,Departed,2000-01-01 06:09:00,2000-01-01 06:09:00,0.0
09-11-24 23:55,Departures,Basel,Thessaloniki,easyJet,Departed,2000-01-01 06:24:00,2000-01-01 06:24:00,0.0
09-11-24 23:55,Departures,Basel,Marrakech,easyJet,Departed,2000-01-01 06:34:00,2000-01-01 06:34:00,0.0
09-11-24 23:55,Departures,Basel,Malaga,easyJet,Departed,2000-01-01 06:43:00,2000-01-01 06:43:00,0.0
09-11-24 23:55,Departures,Basel,London Heathrow,British Airways,Departed,2000-01-01 06:53:00,2000-01-01 06:53:00,0.0
09-11-24 23:55,Departures,Basel,Santiago,easyJet,Departed,2000-01-01 06:56:00,2000-01-01 06:56:00,0.0
09-11-24 23:55,Departures,Basel,Frankfurt,Lufthansa,Departed,2000-01-01 07:12:00,2000-01-01 07:12:00,0.0
09-11-24 23:55,Departures,Basel,Budapest,easyJet,Departed,2000-01-01 07:03:00,2000-01-01 07:03:00,0.0
09-11-24 23:55,Departures,Basel,Pristina,easyJet,Departed,2000-01-01 07:43:00,2000-01-01 07:43:00,0.0
09-11-24 23:55,Departures,Basel,Rome,easyJet,Departed,2000-01-01 07:53:00,2000-01-01 07:53:00,0.0
09-11-24 23:55,Departures,Basel,Zagreb,Ryanair,Departed,2000-01-01 08:14:00,2000-01-01 08:14:00,0.0
09-11-24 23:55,Departures,Basel,Istanbul,Turkish Airlines,Departed,2000-01-01 08:29:00,2000-01-01 08:29:00,0.0
09-11-24 23:55,Departures,Basel,Naples,easyJet,Departed,2000-01-01 09:26:00,2000-01-01 09:26:00,0.0
09-11-24 23:55,Departures,Basel,Munich,Lufthansa,Departed,2000-01-01 09:49:00,2000-01-01 09:49:00,0.0
09-11-24 23:55,Departures,Basel,Skopje,Wizz Air,Departed,2000-01-01 09:43:00,2000-01-01 09:43:00,0.0
09-11-24 23:55,Departures,Basel,Berlin,easyJet,Departed,2000-01-01 09:39:00,2000-01-01 09:39:00,0.0
09-11-24 23:55,Departures,Basel,Tunis,Nouvelair,Departed,2000-01-01 10:12:00,2000-01-01 10:12:00,0.0
09-11-24 23:55,Departures,Basel,Porto,easyJet,Departed,2000-01-01 10:25:00,2000-01-01 10:25:00,0.0
09-11-24 23:55,Departures,Basel,Paris Charles De Gaulle,Air France,Departed,2000-01-01 10:31:00,2000-01-01 10:31:00,0.0
09-11-24 23:55,Departures,Basel,Pristina,GP Aviation,Departed,2000-01-01 10:58:00,2000-01-01 10:58:00,0.0
09-11-24 23:55,Departures,Basel,London Heathrow,British Airways,Departed,2000-01-01 10:55:00,2000-01-01 10:55:00,0.0
09-11-24 23:55,Departures,Basel,Istanbul,Turkish Airlines,Departed,2000-01-01 11:06:00,2000-01-01 11:06:00,0.0
09-11-24 23:55,Departures,Basel,Frankfurt,Lufthansa,Departed,2000-01-01 11:24:00,2000-01-01 11:24:00,0.0
09-11-24 23:55,Departures,Basel,Constantine,Air Algérie,Departed,2000-01-01 11:40:00,2000-01-01 11:57:00,17.0
09-11-24 23:55,Departures,Basel,Amsterdam,KLM,Departed,2000-01-01 11:24:00,2000-01-01 11:24:00,0.0
09-11-24 23:55,Departures,Basel,Palma,easyJet,Departed,2000-01-01 11:21:00,2000-01-01 11:21:00,0.0
09-11-24 23:55,Departures,Basel,Hurghada,easyJet,Departed,2000-01-01 11:40:00,2000-01-01 11:40:00,0.0
09-11-24 23:55,Departures,Basel,Pristina,Chair Airlines,Departed,2000-01-01 12:08:00,2000-01-01 12:08:00,0.0
09-11-24 23:55,Departures,Basel,Brindisi,easyJet,Departed,2000-01-01 12:35:00,2000-01-01 12:35:00,0.0
09-11-24 23:55,Departures,Basel,Banja Luka,Wizz Air,Departed,2000-01-01 12:31:00,2000-01-01 12:31:00,0.0
09-11-24 23:55,Departures,Basel,Budapest,Wizz Air,Departed,2000-01-01 12:48:00,2000-01-01 12:48:00,0.0
09-11-24 23:55,Departures,Basel,Istanbul Sabiha Gökcen,Pegasus Airlines,Departed,2000-01-01 13:11:00,2000-01-01 13:11:00,0.0
09-11-24 23:55,Departures,Basel,Gran Canaria,easyJet,Departed,2000-01-01 13:33:00,2000-01-01 13:33:00,0.0
09-11-24 23:55,Departures,Basel,Tenerife,easyJet,Departed,2000-01-01 13:27:00,2000-01-01 13:27:00,0.0
09-11-24 23:55,Departures,Basel,Lanzarote,easyJet,Departed,2000-01-01 13:53:00,2000-01-01 13:53:00,0.0
09-11-24 23:55,Departures,Basel,Fuerteventura,easyJet,Departed,2000-01-01 13:40:00,2000-01-01 13:40:00,0.0
09-11-24 23:55,Departures,Basel,Antalya,SunExpress,Departed,2000-01-01 13:49:00,2000-01-01 13:49:00,0.0
09-11-24 23:55,Departures,Basel,Frankfurt,Lufthansa,Departed,2000-01-01 14:40:00,2000-01-01 14:55:00,15.0
09-11-24 23:55,Departures,Basel,Agadir,easyJet,Departed,2000-01-01 14:27:00,2000-01-01 14:27:00,0.0
09-11-24 23:55,Departures,Basel,Izmir,SunExpress,Departed,2000-01-01 14:39:00,2000-01-01 14:39:00,0.0
09-11-24 23:55,Departures,Basel,Paris Charles De Gaulle,Air France,Departed,2000-01-01 14:59:00,2000-01-01 14:59:00,0.0
09-11-24 23:55,Departures,Basel,Istanbul Sabiha Gökcen,Ajet,Departed,2000-01-01 14:52:00,2000-01-01 14:52:00,0.0
09-11-24 23:55,Departures,Basel,Madeira,easyJet,Departed,2000-01-01 15:11:00,2000-01-01 15:11:00,0.0
09-11-24 23:55,Departures,Basel,London Heathrow,British Airways,Departed,2000-01-01 16:00:00,2000-01-01 16:02:00,2.0
09-11-24 23:55,Departures,Basel,Hurghada,Air Cairo,Departed,2000-01-01 15:14:00,2000-01-01 15:14:00,0.0
09-11-24 23:55,Departures,Basel,Antalya,easyJet,Departed,2000-01-01 15:04:00,2000-01-01 15:04:00,0.0
09-11-24 23:55,Departures,Basel,Marrakech,easyJet,Departed,2000-01-01 15:45:00,2000-01-01 15:45:00,0.0
09-11-24 23:55,Departures,Basel,Warsaw,Wizz Air,Departed,2000-01-01 15:41:00,2000-01-01 15:41:00,0.0
09-11-24 23:55,Departures,Basel,Cluj,Wizz Air,Departed,2000-01-01 15:52:00,2000-01-01 15:52:00,0.0
09-11-24 23:55,Departures,Basel,Barcelona,easyJet,Departed,2000-01-01 15:50:00,2000-01-01 16:04:00,14.0
09-11-24 23:55,Departures,Basel,Istanbul Sabiha Gökcen,Pegasus Airlines,Departed,2000-01-01 16:41:00,2000-01-01 16:41:00,0.0
09-11-24 23:55,Departures,Basel,Skopje,Wizz Air,Departed,2000-01-01 16:58:00,2000-01-01 16:58:00,0.0
09-11-24 23:55,Departures,Basel,Pristina,GP Aviation,Departed,2000-01-01 16:52:00,2000-01-01 16:52:00,0.0
09-11-24 23:55,Departures,Basel,Munich,Lufthansa,Departed,2000-01-01 17:04:00,2000-01-01 17:04:00,0.0
09-11-24 23:55,Departures,Basel,Bastia,easyJet,Departed,2000-01-01 17:19:00,2000-01-01 17:19:00,0.0
09-11-24 23:55,Departures,Basel,Alicante,easyJet,Departed,2000-01-01 17:37:00,2000-01-01 17:37:00,0.0
09-11-24 23:55,Departures,Basel,London Heathrow,British Airways,Departed,2000-01-01 17:56:00,2000-01-01 17:56:00,0.0
09-11-24 23:55,Departures,Basel,Istanbul,Turkish Airlines,Departed,2000-01-01 18:03:00,2000-01-01 18:03:00,0.0
09-11-24 23:55,Departures,Basel,Zagreb,Ryanair,Departed,2000-01-01 18:13:00,2000-01-01 18:13:00,0.0
09-11-24 23:55,Departures,Basel,London Heathrow,British Airways,Departed,2000-01-01 18:27:00,2000-01-01 18:27:00,0.0
